1500,3435.5,0.25206

1500,3435.5,0.25206
1500,3437,0.25228
1500,3440,0.2529
1500,3442,0.25324
1500,3445,0.25384
1500,3448,0.25428
1500,3451,0.25478
1500,3453,0.2553
1500,3456,0.2558
1500,3457.5,0.25611

1500,3457.5,0.25611
1500,3459,0.25642
1500,3462,0.25692
1500,3464,0.25742
1500,3467,0.2579
1500,3470,0.25848
1500,3473,0.259
1500,3476,0.25938
1500,3478,0.2599
1500,3479.5,0.26016

1500,3479.5,0.26016
1500,3481,0.26042
1500,3484,0.26092
1500,3487,0.26144
1500,3490,0.26196
1500,3493,0.2623
1500,3495,0.26286
1500,3498,0.26334
1500,3501,0.26384
1500,3502.5,0.26409

1500,3502.5,0.26409
1500,3504,0.26434
1500,3507,0.26472
1500,3510,0.2653
1500,3512,0.26582
1500,3515,0.26636
1500,3518,0.26686
1500,3521,0.26726
1500,3524,0.2679
1500,3525.5,0.26818

1500,3525.5,0.26818
1500,3527,0.26846
1500,3530,0.26902
1500,3533,0.26954
1500,3535,0.26988
1500,3538,0.27042
1500,3541,0.27092
1500,3544,0.27138
1500,3547,0.27192
1500,3548.5,0.27216

1500,3548.5,0.27216
1500,3550,0.2724
1500,3553,0.27288
1500,3556,0.2734
1500,3559,0.2739
1500,3562,0.27436
1500,3565,0.27488
1500,3568,0.27532
1500,3571,0.27578
1500,3572.5,0.27606

1500,3572.5,0.27606
1500,3574,0.27634
1500,3577,0.27682
1500,3580,0.27734
1500,3583,0.27786
1500,3586,0.27836
1500,3589,0.27886
1500,3592,0.2794
1500,3594,0.2799
1500,3595.5,0.28014

1500,3595.5,0.28014
1500,3597,0.28038
1500,3600,0.2809
1500,3604,0.28128
1500,3607,0.2818
1500,3610,0.28232
1500,3613,0.28282
1500,3616,0.28348
1500,3619,0.28406
1500,3620.5,0.28427

1500,3620.5,0.28427
1500,3622,0.28448
1500,3625,0.28498
1500,3628,0.2855
1500,3631,0.28602
1500,3634,0.28654
1500,3637,0.28704
1500,3640,0.28758
1500,3643,0.28788
1500,3644.5,0.28815

1500,3644.5,0.28815
1500,3646,0.28842
1500,3649,0.28906
1500,3652,0.28938
1500,3655,0.29004
1500,3659,0.2904
1500,3662,0.29092
1500,3665,0.29146
1500,3668,0.29198
1500,3669.5,0.29216

1500,3669.5,0.29216
1500,3671,0.29234
1500,3674,0.29288
1500,3677,0.29336
1500,3681,0.29388
1500,3684,0.29436
1500,3687,0.29486
1500,3690,0.29542
1500,3693,0.29594
1500,3694.5,0.2962

1500,3694.5,0.2962
1500,3696,0.29646
1500,3700,0.29696
1500,3703,0.29748
1500,3706,0.29784
1500,3709,0.29836
1500,3712,0.29888
1500,3716,0.29938
1500,3719,0.29988
1500,3720.5,0.30014

1500,3720.5,0.30014
1500,3722,0.3004
1500,3725,0.30092
1500,3728,0.30142
1500,3732,0.30194
1500,3735,0.30226
1500,3738,0.30278
1500,3741,0.3033
1500,3745,0.30382
1500,3746.5,0.30407

1500,3746.5,0.30407
1500,3748,0.30432
1500,3751,0.30486
1500,3754,0.30534
1500,3758,0.30584
1500,3761,0.30636
1500,3764,0.30684
1500,3768,0.30748
1500,3771,0.308
1500,3774,0.3085
1500,3778,0.30902
1500,3781,0.30956
1500,3784,0.31008
1500,3787,0.31054
1500,3791,0.31106
1500,3794,0.31144
1500,3798,0.31202
1500,3799.5,0.31228

1500,3799.5,0.31228
1500,3801,0.31254
1500,3804,0.31304
1500,3808,0.3135
1500,3811,0.31402
1500,3814,0.31452
1500,3818,0.31502
1500,3821,0.31554
1500,3824,0.31606
1500,3828,0.31656
1500,3831,0.31708
1500,3835,0.31758
1500,3838,0.31806
1500,3842,0.31852
1500,3845,0.31906
1500,3848,0.31956
1500,3852,0.32002
1500,3853.5,0.32029

1500,3853.5,0.32029
1500,3855,0.32056
1500,3859,0.32104
1500,3862,0.32156
1500,3866,0.3221
1500,3869,0.3224
1500,3873,0.32294
1500,3876,0.32358
1500,3880,0.3239
1500,3883,0.32448
1500,3887,0.32492
1500,3890,0.32544
1500,3894,0.32598
1500,3897,0.32652
1500,3901,0.3269
1500,3904,0.32758
1500,3908,0.32792
1500,3909.5,0.32819

1500,3909.5,0.32819
1500,3911,0.32846
1500,3915,0.32898
1500,3918,0.3295
1500,3922,0.32998
1500,3925,0.33046
1500,3929,0.331
1500,3933,0.3315
1500,3936,0.332
1500,3940,0.33256
1500,3943,0.3329
1500,3947,0.33344
1500,3951,0.334
1500,3954,0.3345
1500,3958,0.33488
1500,3962,0.33538
1500,3965,0.3359
1500,3967,0.33616

1500,3967,0.33616
1500,3969,0.33642
1500,3972,0.33698
1500,3976,0.33732
1500,3980,0.33786
1500,3983,0.33852
1500,3987,0.33884
1500,3991,0.33942
1500,3995,0.33992
1500,3998,0.34052
1500,4002,0.34098
1500,4006,0.3415
1500,4009,0.34182
1500,4013,0.34236
1500,4017,0.34284
1500,4020,0.34346
1500,4024,0.34418
1500,4026,0.34443

1500,4026,0.34443
1500,4028,0.34468
1500,4032,0.3452
1500,4036,0.34572
1500,4039,0.34624
1500,4043,0.34674
1500,4047,0.34726
1500,4051,0.34778
1500,4054,0.3481
1500,4058,0.34862
1500,4062,0.34912
1500,4066,0.34964
1500,4070,0.35018
1500,4074,0.35066
1500,4077,0.35118
1500,4081,0.3517
1500,4083,0.35197

1500,4083,0.35197
1500,4085,0.35224
1500,4089,0.35268
1500,4093,0.3532
1500,4097,0.35378
1500,4101,0.3541
1500,4104,0.35462
1500,4108,0.35512
1500,4112,0.35564
1500,4116,0.35618
1500,4120,0.35672
1500,4124,0.35722
1500,4128,0.35774
1500,4132,0.35826
1500,4136,0.35858
1500,4140,0.35912
1500,4144,0.35962
1500,4147,0.36016
1500,4149,0.36042

1500,4149,0.36042
1500,4151,0.36068
1500,4155,0.3612
1500,4159,0.3617
1500,4163,0.36206
1500,4167,0.36262
1500,4171,0.36314
1500,4175,0.3636
1500,4179,0.36416
1500,4183,0.364699
1500,4188,0.36522
1500,4192,0.36574
1500,4196,0.366199
1500,4200,0.36672
1500,4204,0.36724
1500,4208,0.367599
1500,4210,0.36788

1500,4210,0.36788
1500,4212,0.36816
1500,4216,0.36866
1500,4220,0.3692
1500,4224,0.36972
1500,4228,0.37024
1500,4232,0.37056
1500,4236,0.37124
1500,4241,0.37164
1500,4245,0.37218
1500,4249,0.37272
1500,4253,0.373099
1500,4257,0.37362
1500,4261,0.37416
1500,4265,0.37468
1500,4270,0.37506
1500,4274,0.37558
1500,4278,0.37608
1500,4280,0.37634

1500,4280,0.37634
1500,4282,0.3766
1500,4286,0.37712
1500,4291,0.3777
1500,4295,0.378059
1500,4299,0.37858
1500,4303,0.37908
1500,4307,0.3796
1500,4312,0.38008
1500,4316,0.38058
1500,4320,0.3811
1500,4325,0.381619
1500,4329,0.38202
1500,4333,0.38268
1500,4338,0.3832
1500,4342,0.383679
1500,4346,0.38418
1500,4348,0.38444

1500,4348,0.38444
1500,4350,0.3847
1500,4355,0.38522
1500,4359,0.38554
1500,4363,0.38606
1500,4368,0.38662
1500,4372,0.387159
1500,4376,0.38758
1500,4381,0.38812
1500,4385,0.38868
1500,4390,0.38918
1500,4394,0.38952
1500,4398,0.390039
1500,4403,0.39062
1500,4407,0.3911
1500,4412,0.3915
1500,4416,0.392079
1500,4418,0.39235

1500,4418,0.39235
1500,4420,0.39262
1500,4425,0.39316
1500,4429,0.39368
1500,4434,0.394219
1500,4438,0.39456
1500,4443,0.3951
1500,4447,0.3957
1500,4452,0.39606
1500,4456,0.39662
1500,4461,0.39716
1500,4465,0.39766
1500,4470,0.39818
1500,4475,0.39856
1500,4479,0.399099
1500,4484,0.39962
1500,4488,0.400466
1500,4490.5,0.401333

1500,4490.5,0.401333
1500,4493,0.4022
1500,4497,0.4038
1500,4502,0.405733
1500,4507,0.406733
1500,4511,0.408533
1500,4516,0.410266
1500,4520,0.411933
1500,4525,0.413667
1500,4530,0.415199
1500,4534,0.416866
1500,4539,0.418533
1500,4544,0.420533
1500,4548,0.422199
1500,4553,0.423333
1500,4558,0.425133
1500,4562,0.426867
1500,4564.5,0.427666

1500,4564.5,0.427666
1500,4567,0.428466
1500,4572,0.430133
1500,4577,0.431867
1500,4581,0.433733
1500,4586,0.435333
1500,4591,0.438399
1500,4595,0.439933
1500,4600,0.441533
1500,4605,0.443333
1500,4610,0.445066
1500,4615,0.446667
1500,4620,0.448266
1500,4624,0.449933
1500,4629,0.451533
1500,4634,0.453266
1500,4636.5,0.454199

1500,4636.5,0.454199
1500,4639,0.455132
1500,4644,0.456733
1500,4648,0.458533
1500,4653,0.459867
1500,4658,0.461599
1500,4663,0.4634
1500,4668,0.465066
1500,4673,0.466733
1500,4678,0.468599
1500,4683,0.470266
1500,4688,0.472066
1500,4693,0.4732
1500,4698,0.475066
1500,4703,0.4768
1500,4707,0.478399
1500,4712,0.480066
1500,4714.5,0.480999

1500,4714.5,0.480999
1500,4717,0.481933
1500,4722,0.483666
1500,4727,0.484933
1500,4732,0.486933
1500,4737,0.488067
1500,4742,0.490333
1500,4748,0.492133
1500,4753,0.493266
1500,4758,0.495199
1500,4763,0.4964
1500,4768,0.4984
1500,4773,0.500133
1500,4778,0.501733
1500,4783,0.503133
1500,4788,0.5054
1500,4793,0.507133
1500,4795.5,0.507633

1500,4795.5,0.507633
1500,4798,0.508133
1500,4804,0.510467
1500,4809,0.511933
1500,4814,0.513533
1500,4819,0.5148
1500,4824,0.516666
1500,4829,0.518666
1500,4835,0.5204
1500,4840,0.521667
1500,4845,0.523666
1500,4850,0.525267
1500,4856,0.526933
1500,4861,0.528733
1500,4866,0.529866
1500,4871,0.532
1500,4877,0.533668
1500,4879.5,0.534567

1500,4879.5,0.534567
1500,4882,0.535466
1500,4887,0.536667
1500,4892,0.538334
1500,4898,0.540466
1500,4903,0.541734
1500,4908,0.543401
1500,4914,0.545
1500,4919,0.5472
1500,4924,0.548333
1500,4930,0.5504
1500,4935,0.552
1500,4941,0.5534
1500,4946,0.555201
1500,4951,0.556799
1500,4957,0.558733
1500,4962,0.5604
1500,4965,0.5613

1500,4965,0.5613
1500,4968,0.562201
1500,4973,0.563334
1500,4979,0.565199
1500,4984,0.567266
1500,4990,0.568666
1500,4995,0.570267
1500,5001,0.572065
1500,5006,0.5732
1500,5012,0.575199
1500,5017,0.577066
1500,5023,0.5786
1500,5028,0.580467
1500,5034,0.582066
1500,5039,0.583799
1500,5045,0.585466
1500,5051,0.587067
1500,5053.5,0.5877

1500,5053.5,0.5877
1500,5056,0.588333
1500,5062,0.590532
1500,5068,0.5916
1500,5073,0.593599
1500,5079,0.595266
1500,5084,0.596933
1500,5090,0.598267
1500,5096,0.600466
1500,5102,0.601665
1500,5107,0.603533
1500,5113,0.605133
1500,5119,0.607134
1500,5124,0.608599
1500,5130,0.610533
1500,5136,0.611799
1500,5142,0.613533
1500,5144.5,0.614433

1500,5144.5,0.614433
1500,5147,0.615334
1500,5153,0.616999
1500,5159,0.618799
1500,5165,0.620399
1500,5171,0.622334
1500,5177,0.623867
1500,5182,0.625599
1500,5188,0.626667
1500,5194,0.628666
1500,5200,0.630199
1500,5206,0.632
1500,5212,0.6336
1500,5218,0.635332
1500,5224,0.637066
1500,5229,0.638599
1500,5235,0.6404
1500,5241,0.642399
1500,5247,0.643534
1500,5253,0.645332
1500,5259,0.647266
1500,5262,0.648133

1500,5262,0.648133
1500,5265,0.649
1500,5271,0.650267
1500,5277,0.651934
1500,5283,0.653933
1500,5289,0.6556
1500,5295,0.657066
1500,5301,0.658867
1500,5308,0.660467
1500,5314,0.662399
1500,5320,0.663399
1500,5326,0.665266
1500,5332,0.666733
1500,5338,0.668667
1500,5344,0.670532
1500,5350,0.672132
1500,5357,0.673933
1500,5363,0.675667
1500,5369,0.677267
1500,5375,0.678865
1500,5381,0.680199
1500,5384.5,0.681333

1500,5384.5,0.681333
1500,5388,0.682467
1500,5394,0.683466
1500,5400,0.685801
1500,5406,0.687134
1500,5413,0.688799
1500,5419,0.690666
1500,5425,0.691866
1500,5431,0.693733
1500,5438,0.695534
1500,5444,0.697199
1500,5451,0.698866
1500,5457,0.700466
1500,5463,0.7022
1500,5470,0.7038
1500,5476,0.7054
1500,5482,0.707132
1500,5489,0.708733
1500,5495,0.7106
1500,5502,0.712267
1500,5508,0.7136
1500,5511.5,0.7147

1500,5511.5,0.7147
1500,5515,0.715799
1500,5521,0.7174
1500,5528,0.719133
1500,5534,0.7206
1500,5541,0.721867
1500,5547,0.723866
1500,5554,0.725866
1500,5560,0.7274
1500,5567,0.728733
1500,5573,0.7304
1500,5580,0.732067
1500,5587,0.733866
1500,5593,0.7358
1500,5600,0.737267
1500,5606,0.739134
1500,5613,0.740467
1500,5620,0.742266
1500,5627,0.743999
1500,5633,0.745733
1500,5636.5,0.746699

1500,5636.5,0.746699
1500,5640,0.747665
1500,5647,0.749132
1500,5653,0.750465
1500,5660,0.752132
1500,5667,0.754133
1500,5674,0.755333
1500,5680,0.7572
1500,5687,0.758999
1500,5694,0.761
1500,5701,0.761999
1500,5708,0.763933
1500,5715,0.7654
1500,5722,0.767399
1500,5728,0.769066
1500,5735,0.770933
1500,5742,0.7724
1500,5749,0.774134
1500,5756,0.775732
1500,5763,0.777067
1500,5770,0.778999
1500,5773.5,0.779866

1500,5773.5,0.779866
1500,5777,0.780733
1500,5784,0.7822
1500,5791,0.784199
1500,5798,0.785467
1500,5805,0.787466
1500,5812,0.789133
1500,5819,0.790466
1500,5826,0.7924
1500,5833,0.793999
1500,5840,0.795666
1500,5847,0.797667
1500,5854,0.799133
1500,5861,0.800867
1500,5869,0.802666
1500,5876,0.804333
1500,5883,0.805933
1500,5890,0.807199
1500,5897,0.809067
1500,5905,0.810865
1500,5912,0.812201
1500,5915.5,0.813334

1500,5915.5,0.813334
1500,5919,0.814466
1500,5926,0.815733
1500,5934,0.817533
1500,5941,0.819201
1500,5948,0.821133
1500,5955,0.822933
1500,5963,0.8244
1500,5970,0.826134
1500,5978,0.8276
1500,5985,0.829399
1500,5992,0.8312
1500,6000,0.832933
1500,6007,0.834333
1500,6014,0.836132
1500,6022,0.837732
1500,6029,0.839066
1500,6037,0.841133
1500,6044,0.8428
1500,6052,0.844133
1500,6059,0.845999
1500,6063,0.846799

1500,6063,0.846799
1500,6067,0.847599
1500,6074,0.849333
1500,6082,0.851067
1500,6090,0.852999
1500,6097,0.854532
1500,6105,0.855667
1500,6112,0.857466
1500,6120,0.859266
1500,6127,0.860867
1500,6135,0.8626
1500,6143,0.864265
1500,6150,0.865866
1500,6158,0.867599
1500,6166,0.869133
1500,6174,0.871067
1500,6182,0.872932
1500,6189,0.874533
1500,6197,0.876333
1500,6205,0.878134
1500,6213,0.8792
1500,6216.5,0.879766

1500,6216.5,0.879766
1500,6220,0.880333
1500,6228,0.882799
1500,6236,0.884066
1500,6244,0.885466
1500,6252,0.886799
1500,6260,0.889465
1500,6268,0.8908
1500,6275,0.892134
1500,6284,0.893467
1500,6291,0.8962
1500,6300,0.897533
1500,6307,0.898867
1500,6315,0.9002
1500,6324,0.9028
1500,6332,0.9042
1500,6340,0.905533
1500,6348,0.906866
1500,6356,0.909533
1500,6364,0.910866
1500,6372,0.912266
1500,6376,0.912932

1500,6376,0.912932
1500,6380,0.913599
1500,6388,0.916265
1500,6396,0.917599
1500,6404,0.918934
1500,6413,0.9202
1500,6421,0.922934
1500,6429,0.924267
1500,6438,0.9256
1500,6446,0.926933
1500,6454,0.929667
1500,6462,0.931
1500,6471,0.932333
1500,6479,0.933666
1500,6487,0.936333
1500,6496,0.937666
1500,6504,0.938999
1500,6512,0.940332
1500,6521,0.942999
1500,6529,0.944332
1500,6538,0.945665
1500,6542,0.946366

1500,6542,0.946366
1500,6546,0.947067
1500,6555,0.949734
1500,6563,0.951067
1500,6572,0.9524
1500,6580,0.953733
1500,6589,0.956467
1500,6597,0.957733
1500,6606,0.959066
1500,6615,0.9604
1500,6623,0.963066
1500,6632,0.964466
1500,6640,0.965799
1500,6649,0.967133
1500,6658,0.969799
1500,6666,0.971132
1500,6675,0.972532
1500,6684,0.973866
1500,6693,0.976467
1500,6702,0.9778
1500,6710,0.979134
1500,6714.5,0.979834

1500,6714.5,0.979834
1500,6719,0.980534
1500,6728,0.9832
1500,6737,0.984533
1500,6746,0.985867
1500,6754,0.9872
1500,6763,0.989933
1500,6772,0.991266
1500,6781,0.992599
1500,6790,0.993866
1500,6799,0.996532
1500,6808,0.997932
1500,6817,1.0025
1500,6826,1.002
1500,6835,1.0083
1500,6844,1.007
1500,6853,1.0129
1500,6862,1.0152
1500,6871,1.0145
1500,6881,1.0211
1500,6885.5,1.0221

1500,6885.5,1.0221
