1150,2487,453,1078
1150,2488,453,1082
1150,2488,453,1087
1165,2489,453,1089
1165,2490,453,1095
1165,2490,453,1097
1165,2490,454,1099
1177,2491,454,1100
1177,2492,454,1107
1177,2493,454,1114
1177,2493,454,1118
1195,2494,454,1120
1195,2494,455,1122
1195,2495,455,1124
1195,2495,455,1126
1205,2496,455,1131
1205,2497,455,1137
1205,2498,455,1144
1205,2498,456,1146
1222,2499,456,1148
1222,2500,456,1154
1222,2500,456,1157
1222,2501,456,1161
1240,2502,456,1167
1240,2503,457,1174
1240,2504,457,1178
1240,2505,457,1184
1260,2505,457,1186
1260,2506,457,1190
1260,2507,457,1197
1260,2508,457,1203
1277,2508,458,1205
1277,2508,458,1207
1277,2509,458,1209
1277,2510,458,1214
1292,2510,458,1218
1292,2511,458,1219
1292,2512,458,1226
1292,2512,458,1228
1305,2513,458,1232
1305,2513,459,1234
1305,2513,459,1237
1305,2514,459,1239
1317,2515,459,1245
1317,2515,459,1247
1317,2516,459,1252
1317,2517,459,1258
1335,2518,459,1264
1335,2518,459,1268
1335,2519,459,1270
1335,2519,460,1272
1350,2520,460,1274
1350,2520,460,1278
1350,2521,460,1280
1350,2522,460,1287
1365,2523,460,1293
1365,2524,460,1298
1365,2524,461,1300
1365,2525,461,1306
1382,2525,461,1307
1382,2526,461,1310
1382,2527,461,1316
1382,2527,461,1318
1395,2528,461,1322
1395,2529,461,1328
1395,2530,462,1334
1395,2530,462,1336
1415,2531,462,1341
1415,2532,462,1347
1415,2533,462,1353
1415,2533,462,1357
1435,2534,462,1359
1435,2535,462,1364
1435,2535,462,1368
1435,2536,462,1370
1447,2537,463,1376
1447,2537,463,1378
1447,2538,463,1383
1447,2538,463,1387
1465,2539,463,1389
1465,2540,463,1396
1465,2540,463,1398
1465,2541,463,1400
1477,2542,463,1406
1477,2542,463,1408
1477,2543,463,1412
1477,2543,464,1414
1492,2543,464,1416
1492,2544,464,1419
1492,2545,464,1425
1492,2545,464,1427
1505,2546,464,1431
1505,2547,464,1437
1505,2548,464,1444
1505,2549,464,1447
1525,2550,464,1454
1525,2550,464,1458
1525,2551,465,1460
1525,2552,465,1466
1545,2553,465,1473
1545,2553,465,1477
1545,2554,465,1479
1545,2555,465,1485
1562,2555,465,1487
1562,2556,465,1492
1562,2557,465,1498
1562,2558,465,1502
1577,2558,466,1504
1577,2559,466,1508
1577,2560,466,1515
1577,2560,466,1517
1595,2561,466,1521
1595,2562,466,1527
1595,2563,466,1534
1595,2563,466,1538
1615,2564,466,1540
1615,2565,466,1544
1615,2565,466,1548
1615,2566,466,1550
1627,2566,467,1555
1627,2567,467,1557
1627,2568,467,1563
1627,2568,467,1567
1645,2569,467,1569
1645,2570,467,1576
1645,2570,467,1578
1645,2571,467,1580
1660,2572,467,1587
1660,2573,467,1593
1660,2573,467,1597
1660,2574,467,1599
1677,2574,468,1603
1677,2575,468,1605
1677,2575,468,1608
1677,2576,468,1610
1690,2577,468,1618
1690,2578,468,1622
1690,2579,468,1628
1690,2580,468,1635
1710,2580,468,1636
1710,2581,468,1641
1710,2582,468,1647
1710,2583,469,1653
1730,2583,469,1658
1730,2584,469,1660
1730,2585,469,1666
1730,2585,469,1668
1745,2586,469,1672
1745,2587,469,1676
1745,2587,469,1678
1745,2588,469,1682
1760,2588,469,1686
1760,2589,469,1689
1760,2590,469,1695
1760,2590,469,1696
1775,2591,469,1701
1775,2592,469,1707
1775,2593,469,1713
1775,2593,470,1715
1792,2593,470,1717
1792,2594,470,1719
1792,2595,470,1726
1792,2595,470,1728
1805,2596,470,1732
1805,2597,470,1736
1805,2597,470,1739
1805,2598,470,1743
1820,2598,470,1747
1820,2599,470,1749
1820,2600,470,1755
1820,2600,470,1757
1835,2601,470,1761
1835,2602,470,1766
1835,2602,470,1768
1835,2603,470,1772
1850,2604,470,1778
1850,2604,471,1780
1850,2605,471,1784
1850,2605,471,1788
1865,2606,471,1791
1865,2607,471,1797
1865,2608,471,1803
1865,2608,471,1807
1885,2609,471,1809
1885,2610,471,1815
1885,2610,471,1818
1885,2611,471,1820
1900,2612,471,1826
1900,2613,471,1833
1900,2613,471,1837
1900,2614,471,1839
1917,2615,471,1845
1917,2615,472,1847
1917,2616,472,1851
1917,2617,472,1858
1935,2618,472,1862
1935,2619,472,1868
1935,2620,472,1874
1935,2620,472,1876
1955,2621,472,1881
1955,2622,472,1887
1955,2623,472,1894
1955,2623,472,1897
1975,2624,472,1900
1975,2625,472,1906
1975,2625,472,1908
1975,2626,472,1910
1987,2626,473,1912
1987,2627,473,1917
1987,2628,473,1923
1987,2629,473,1928
2005,2630,473,1934
2005,2630,473,1938
2005,2631,473,1940
2005,2632,473,1947
2025,2633,473,1953
2025,2633,473,1957
2025,2634,473,1959
2025,2635,473,1965
2042,2635,473,1968
2042,2636,473,1970
2042,2637,473,1976
2042,2638,473,1983
2060,2638,473,1987
2060,2639,473,1989
2060,2640,474,1995
2060,2640,474,1996
2075,2641,474,2001
2075,2642,474,2007
2075,2643,474,2011
2075,2644,474,2018
2095,2645,474,2024
2095,2645,474,2026
2095,2646,474,2030
2095,2647,474,2037
2115,2648,474,2044
2115,2649,474,2048
2115,2650,474,2054
2115,2650,474,2056
2135,2651,474,2060
2135,2651,475,2065
2135,2652,475,2067
2135,2653,475,2073
2150,2654,475,2077
2150,2655,475,2084
2150,2655,475,2086
2150,2656,475,2090
2170,2657,475,2096
2170,2658,475,2103
2170,2658,475,2107
2170,2659,475,2109
2187,2660,475,2115
2187,2660,475,2117
2187,2661,475,2122
2187,2662,475,2126
2205,2663,475,2132
2205,2663,475,2136
2205,2664,475,2138
2205,2665,475,2145
2222,2665,475,2147
2222,2665,476,2149
2222,2666,476,2151
2222,2667,476,2157
2235,2668,476,2161
2235,2669,476,2167
2235,2670,476,2174
2235,2670,476,2176
2255,2671,476,2180
2255,2672,476,2186
2255,2673,476,2192
2255,2673,476,2197
2275,2674,476,2199
2275,2675,476,2205
2275,2675,476,2207
2275,2676,476,2211
2290,2677,476,2216
2290,2678,476,2222
2290,2678,476,2228
2290,2679,476,2229
2307,2680,476,2235
2307,2680,476,2237
2307,2681,477,2239
2307,2682,477,2245
2322,2682,477,2248
2322,2683,477,2252
2322,2683,477,2256
2322,2684,477,2258
2337,2685,477,2264
2337,2685,477,2266
2337,2686,477,2271
2337,2687,477,2277
2355,2688,477,2283
2355,2689,477,2288
2355,2690,477,2294
2355,2690,477,2296
2375,2691,477,2300
2375,2692,477,2306
2375,2693,477,2313
2375,2693,477,2317
2395,2694,477,2319
2395,2695,477,2325
2395,2695,477,2327
2395,2696,477,2331
2407,2697,477,2335
2407,2697,477,2337
2407,2698,477,2342
2407,2698,477,2346
2425,2699,477,2348
2425,2700,477,2354
2425,2700,478,2357
2425,2701,478,2361
2440,2702,478,2367
2440,2703,478,2371
2440,2704,478,2377
2440,2705,478,2384
2460,2705,478,2386
2460,2706,478,2390
2460,2707,478,2397
2460,2708,478,2403
2480,2708,478,2407
2480,2709,478,2409
2480,2710,478,2414
2480,2710,478,2418
2495,2711,478,2420
2495,2712,478,2426
2495,2713,478,2433
2495,2713,478,2437
2515,2714,478,2439
2515,2715,478,2445
2515,2715,478,2447
2515,2716,478,2451
2527,2717,478,2455
2527,2717,478,2457
2527,2718,478,2461
2527,2719,479,2468
2545,2720,479,2474
2545,2720,479,2476
2545,2721,479,2480
2545,2722,479,2486
2565,2723,479,2493
2565,2723,479,2497
2565,2724,479,2499
2565,2725,479,2505
2582,2725,479,2507
2582,2726,479,2509
2582,2727,479,2516
2582,2728,479,2522
2600,2728,479,2526
2600,2729,479,2528
2600,2730,479,2535
2600,2730,479,2537
2615,2731,479,2540
2615,2732,479,2547
2615,2733,479,2553
2615,2734,479,2558
2635,2735,479,2564
2635,2735,479,2566
2635,2736,479,2570
2635,2737,479,2576
2655,2737,480,2581
2655,2738,480,2583
2655,2738,480,2587
2655,2738,479,2588
2667,2739,479,2589
2667,2740,479,2595
2667,2740,480,2598
2667,2741,480,2600
2680,2742,480,2606
2680,2743,480,2612
2680,2743,480,2616
2680,2744,480,2619
2697,2745,480,2625
2697,2745,480,2627
2697,2746,480,2629
2697,2747,480,2636
2712,2747,480,2638
2712,2748,480,2642
2712,2748,480,2646
2712,2749,480,2648
2727,2750,480,2654
2727,2750,480,2657
2727,2751,480,2661
2727,2752,480,2667
2745,2753,480,2672
2745,2753,480,2676
2745,2754,480,2678
2745,2755,480,2684
2762,2755,480,2687
2762,2756,480,2691
2762,2757,480,2697
2762,2758,480,2703
2780,2759,480,2707
2780,2760,480,2714
2780,2760,480,2716
2780,2761,480,2720
2797,2761,481,2722
2797,2762,481,2726
2797,2762,480,2729
2797,2763,480,2732
2810,2763,481,2735
2810,2763,481,2737
2810,2764,481,2739
2810,2765,481,2745
2822,2765,481,2747
2822,2766,481,2752
2822,2767,481,2757
2822,2768,481,2762
2840,2768,481,2766
2840,2769,481,2768
2840,2770,481,2774
2840,2770,481,2776
2855,2771,481,2780
2855,2772,481,2787
2855,2773,481,2793
2855,2773,481,2797
2875,2774,481,2799
2875,2775,481,2804
2875,2775,481,2808
2875,2776,481,2810
2890,2777,481,2817
2890,2778,481,2823
2890,2778,481,2827
2890,2779,481,2829
2907,2780,481,2835
2907,2780,481,2837
2907,2781,481,2839
2907,2782,481,2846
2922,2782,481,2848
2922,2783,481,2852
2922,2783,481,2856
2922,2784,481,2858
2937,2785,481,2865
2937,2785,481,2867
2937,2786,481,2871
2937,2787,481,2875
2952,2787,481,2877
2952,2788,481,2881
2952,2788,482,2886
2952,2789,482,2888
2967,2790,482,2894
2967,2790,482,2896
2967,2791,482,2900
2967,2792,482,2906
2985,2793,482,2913
2985,2793,482,2917
2985,2794,482,2919
2985,2794,482,2924
3002,2795,482,2925
3002,2795,482,2927
3002,2796,482,2929
3002,2797,482,2936
3017,2797,482,2938
3017,2798,482,2942
3017,2798,482,2946
3017,2799,482,2948
3032,2800,482,2955
3032,2800,482,2957
3032,2801,482,2961
3032,2802,482,2967
3050,2803,482,2973
3050,2803,482,2977
3050,2804,482,2980
3050,2805,482,2984
3067,2805,482,2986
3067,2806,482,2990
3067,2807,482,2996
3067,2808,482,3002
3085,2808,482,3006
3085,2809,482,3008
3085,2810,482,3014
3085,2810,482,3017
3100,2811,482,3021
3100,2812,482,3027
3100,2813,482,3031
3100,2813,482,3036
3120,2814,482,3038
3120,2815,482,3044
3120,2815,482,3046
3120,2816,482,3050
3132,2816,483,3055
3132,2817,483,3057
3132,2818,483,3064
3132,2819,483,3067
3150,2820,483,3074
3150,2820,483,3078
3150,2821,483,3079
3150,2822,483,3086
3170,2823,483,3092
3170,2823,483,3097
3170,2824,483,3099
3170,2825,483,3105
3187,2825,483,3107
3187,2826,483,3111
3187,2827,483,3117
3187,2828,483,3123
3205,2829,483,3128
3205,2830,483,3134
3205,2830,483,3136
3205,2831,483,3140
3225,2832,483,3146
3225,2833,483,3153
3225,2833,483,3157
3225,2834,483,3159
3242,2835,483,3163
3242,2835,483,3167
3242,2836,483,3169
3242,2837,483,3176
3257,2837,483,3178
3257,2838,483,3182
3257,2838,483,3186
3257,2839,483,3189
3272,2840,483,3195
3272,2840,483,3197
3272,2841,483,3201
3272,2842,483,3206
3287,2842,483,3208
3287,2843,483,3212
3287,2843,483,3216
3287,2844,483,3218
3302,2845,483,3225
3302,2845,483,3227
3302,2846,483,3231
3302,2847,483,3237
3320,2848,483,3243
3320,2849,483,3247
3320,2849,484,3249
3320,2850,484,3254
3337,2850,484,3256
3337,2851,484,3260
3337,2852,484,3266
3337,2853,484,3273
3355,2853,484,3277
3355,2854,484,3279
3355,2855,484,3285
3355,2855,484,3287
3370,2856,484,3291
3370,2857,484,3296
3370,2857,484,3298
3370,2858,484,3302
3385,2858,484,3306
3385,2859,484,3308
3385,2860,484,3315
3385,2860,484,3317
3400,2861,484,3321
3400,2862,484,3325
3400,2862,484,3327
3400,2863,484,3331
3415,2864,484,3338
3415,2865,484,3344
3415,2865,484,3347
3415,2866,484,3351
3435,2867,484,3357
3435,2868,484,3363
3435,2868,484,3367
3435,2869,484,3369
3452,2870,484,3375
3452,2870,484,3377
3452,2871,484,3380
3452,2872,484,3386
3470,2873,484,3392
3470,2873,484,3396
3470,2874,484,3398
3470,2875,484,3404
3487,2875,484,3406
3487,2876,484,3410
3487,2877,484,3417
3487,2878,484,3423
3505,2878,484,3427
3505,2879,484,3429
3505,2880,484,3433
3505,2880,484,3438
3520,2881,484,3440
3520,2882,484,3446
3520,2883,484,3452
3520,2883,484,3456
3540,2884,484,3459
3540,2884,485,3461
3540,2885,485,3465
3540,2885,485,3467
3550,2886,485,3469
3550,2887,485,3475
3550,2887,485,3477
3550,2888,485,3481
3565,2889,485,3488
3565,2890,485,3494
3565,2890,485,3496
3565,2891,485,3500
3585,2892,485,3507
3585,2893,485,3513
3585,2893,485,3517
3585,2894,485,3519
3602,2895,485,3526
3602,2895,485,3528
3602,2896,485,3529
3602,2897,485,3536
3620,2898,485,3542
3620,2898,485,3547
3620,2899,485,3549
3620,2900,485,3555
3637,2900,485,3557
3637,2901,485,3561
3637,2902,485,3567
3637,2903,485,3571
3655,2904,485,3578
3655,2905,485,3584
3655,2905,485,3586
3655,2906,485,3590
3675,2907,485,3596
3675,2908,485,3603
3675,2908,485,3607
3675,2909,485,3609
3692,2910,485,3615
3692,2910,485,3617
3692,2911,485,3619
3692,2912,485,3625
3707,2912,485,3627
3707,2913,485,3631
3707,2914,485,3638
3707,2915,485,3644
3725,2915,485,3646
3725,2916,485,3650
3725,2917,485,3656
3725,2918,485,3663
3745,2918,485,3667
3745,2919,485,3670
3745,2920,485,3675
3745,2920,485,3677
3760,2921,485,3682
3760,2922,485,3685
3760,2922,485,3688
3760,2923,485,3692
3775,2923,485,3696
3775,2924,485,3698
3775,2925,485,3704
3775,2925,485,3706
3790,2926,485,3711
3790,2926,486,3713
3790,2927,486,3717
3790,2928,486,3723
3805,2928,486,3727
3805,2929,486,3729
3805,2930,486,3735
3805,2930,486,3737
3820,2931,486,3739
3820,2932,486,3746
3820,2932,486,3748
3820,2933,486,3752
3835,2933,486,3756
3835,2934,486,3758
3835,2935,486,3764
3835,2935,486,3766
3850,2936,486,3770
3850,2937,486,3777
3850,2938,486,3783
3850,2938,486,3787
3870,2939,486,3789
3870,2940,486,3793
3870,2940,486,3797
3870,2941,486,3799
3885,2942,486,3806
3885,2943,486,3812
3885,2943,486,3816
3885,2944,486,3819
3902,2945,486,3825
3902,2945,486,3827
3902,2946,486,3831
3902,2947,486,3837
3920,2948,486,3841
3920,2949,486,3847
3920,2950,486,3854
3920,2950,486,3856
3940,2951,486,3860
3940,2952,486,3866
3940,2953,486,3872
3940,2953,486,3877
3960,2954,486,3879
3960,2955,486,3885
3960,2955,486,3887
3960,2956,486,3891
3972,2957,486,3895
3972,2957,486,3897
3972,2958,486,3902
3972,2958,486,3906
3990,2959,486,3908
3990,2960,486,3914
3990,2960,486,3916
3990,2961,486,3920
4005,2962,486,3927
4005,2963,486,3933
4005,2963,486,3937
4005,2964,486,3939
4022,2965,486,3943
4022,2965,486,3948
4022,2966,486,3950
4022,2967,486,3956
4040,2968,486,3962
4040,2968,486,3966
4040,2969,486,3968
4040,2970,486,3974
4057,2970,486,3976
4057,2971,486,3981
4057,2972,486,3987
4057,2973,486,3993
4075,2973,487,3997
4075,2974,487,3999
4075,2975,487,4003
4075,2975,487,4008
4090,2976,487,4010
4090,2977,487,4016
4090,2978,487,4022
4090,2978,487,4027
4110,2979,487,4029
4110,2980,487,4035
4110,2980,487,4038
4110,2981,487,4041
4122,2982,487,4045
4122,2982,487,4047
4122,2983,487,4052
4122,2984,487,4058
4140,2985,487,4064
4140,2985,487,4066
4140,2986,487,4070
4140,2987,487,4077
4160,2988,487,4083
4160,2988,487,4087
4160,2989,487,4089
4160,2990,487,4095
4177,2990,487,4097
4177,2991,487,4101
4177,2992,487,4107
4177,2993,487,4113
4195,2994,487,4118
4195,2995,487,4124
4195,2995,487,4126
4195,2996,487,4130
4215,2997,487,4136
4215,2998,487,4143
4215,2998,487,4147
4215,2999,487,4149
4232,3000,487,4154
4232,3000,487,4156
4232,3001,487,4160
4232,3002,487,4166
4250,3003,487,4172
4250,3003,487,4177
4250,3004,487,4179
4250,3005,487,4185
4267,3005,487,4187
4267,3006,487,4191
4267,3007,487,4197
4267,3008,487,4203
4285,3009,487,4207
4285,3010,487,4213
4285,3010,487,4216
4285,3011,487,4220
4305,3012,487,4226
4305,3013,487,4233
4305,3013,487,4237
4305,3014,487,4239
4322,3015,487,4245
4322,3015,487,4247
4322,3016,487,4249
4322,3017,487,4255
4340,3018,487,4262
4340,3018,487,4266
4340,3019,487,4268
4340,3020,487,4275
4357,3020,487,4277
4357,3021,487,4281
4357,3022,488,4287
4357,3023,488,4293
4372,3023,487,4294
4372,3023,487,4298
4372,3024,487,4299
4372,3024,488,4302
4385,3025,488,4304
4385,3025,488,4306
4385,3026,488,4310
4385,3027,488,4316
4400,3028,488,4322
4400,3028,488,4327
4400,3029,488,4329
4400,3030,488,4335
4417,3030,488,4337
4417,3031,488,4341
4417,3032,488,4347
4417,3033,488,4353
4435,3034,488,4357
4435,3035,488,4363
4435,3035,488,4366
4435,3036,488,4370
4455,3037,488,4377
4455,3038,488,4383
4455,3038,488,4387
4455,3039,488,4389
4472,3040,488,4393
4472,3040,488,4397
4472,3041,488,4399
4472,3042,488,4405
4487,3042,488,4408
4487,3043,488,4412
4487,3043,488,4416
4487,3044,488,4418
4502,3045,488,4424
4502,3045,488,4426
4502,3046,488,4430
4502,3047,488,4437
4520,3048,488,4443
4520,3048,488,4447
4520,3049,488,4449
4520,3050,488,4455
4537,3050,488,4457
4537,3051,488,4459
4537,3052,488,4465
4537,3052,488,4467
4550,3053,488,4471
4550,3054,488,4477
4550,3055,488,4484
4550,3055,488,4486
4570,3056,488,4490
4570,3057,488,4497
4570,3058,488,4503
4570,3058,488,4508
4590,3059,488,4510
4590,3060,488,4513
4590,3060,488,4518
4590,3061,488,4520
4605,3062,488,4526
4605,3063,488,4533
4605,3064,488,4537
4605,3065,488,4543
4625,3065,488,4548
4625,3066,488,4550
4625,3067,488,4555
4625,3068,488,4562
4645,3068,488,4567
4645,3069,488,4569
4645,3070,488,4575
4645,3070,488,4577
4660,3071,488,4579
4660,3072,488,4586
4660,3072,488,4588
4660,3073,488,4592
4675,3073,488,4596
4675,3074,488,4598
4675,3075,488,4604
4675,3075,488,4606
4690,3076,488,4610
4690,3077,488,4616
4690,3078,488,4623
4690,3078,488,4627
4710,3079,488,4629
4710,3080,488,4635
4710,3080,488,4637
4710,3081,488,4640
4722,3082,488,4646
4722,3082,488,4647
4722,3083,488,4652
4722,3083,488,4656
4740,3084,488,4658
4740,3085,488,4664
4740,3085,488,4666
4740,3086,488,4671
4752,3086,489,4675
4752,3087,489,4677
4752,3087,488,4682
4752,3088,488,4683
4767,3088,488,4687
4767,3089,489,4689
4767,3090,489,4694
4767,3090,489,4698
4780,3091,489,4700
4780,3092,489,4707
4780,3093,489,4713
4780,3093,489,4717
4800,3094,489,4719
4800,3095,489,4725
4800,3095,489,4727
4800,3096,489,4729
4812,3097,489,4736
4812,3097,489,4738
4812,3098,489,4742
4812,3098,489,4746
4830,3099,489,4748
4830,3100,489,4754
4830,3100,489,4756
4830,3101,489,4760
4845,3102,489,4767
4845,3103,489,4773
4845,3103,489,4777
4845,3104,489,4779
4862,3105,489,4783
4862,3105,489,4787
4862,3106,489,4790
4862,3107,489,4796
4877,3107,489,4798
4877,3108,489,4802
4877,3108,489,4806
4877,3109,489,4808
4892,3110,489,4815
4892,3110,489,4816
4892,3111,489,4821
4892,3112,489,4827
4910,3113,489,4831
4910,3114,489,4838
4910,3115,489,4844
4910,3115,489,4846
4930,3116,489,4850
4930,3117,489,4856
4930,3118,489,4863
4930,3118,489,4867
4950,3119,489,4869
4950,3120,489,4873
4950,3120,489,4877
4950,3121,489,4880
4965,3122,489,4886
4965,3123,489,4893
4965,3123,489,4898
4965,3124,489,4899
4982,3125,489,4904
4982,3125,489,4906
4982,3126,489,4910
4982,3127,489,4916
5000,3128,489,4922
5000,3128,489,4927
5000,3129,489,4929
5000,3130,489,4935
5017,3130,489,4937
5017,3131,489,4939
5017,3132,489,4945
5017,3132,489,4947
5030,3133,489,4952
5030,3133,489,4956
5030,3134,489,4958
5030,3135,489,4964
5047,3135,489,4966
5047,3136,489,4970
5047,3137,489,4977
5047,3138,489,4983
5065,3138,489,4987
5065,3139,489,4989
5065,3140,489,4995
5065,3140,489,4997
5080,3141,489,4999
5080,3142,489,5006
5080,3143,489,5012
5080,3143,489,5017
5100,3144,489,5019
5100,3145,489,5023
5100,3145,489,5027
5100,3146,489,5029
5112,3147,489,5036
5112,3147,489,5038
5112,3148,489,5042
5112,3148,489,5046
5130,3149,489,5048
5130,3150,489,5054
5130,3150,489,5056
5130,3151,489,5060
5145,3152,489,5067
5145,3153,489,5073
5145,3153,489,5077
5145,3154,489,5079
5162,3155,489,5084
5162,3155,489,5086
5162,3156,489,5090
5162,3157,489,5096
5180,3158,489,5102
5180,3158,489,5107
5180,3159,489,5108
5180,3160,489,5115
5197,3160,489,5117
